Orthogroup	1	2	3	4	5	6	7	8	9	10
OG0030247	None									
OG0030248	None									
OG0030249	None									
OG0030250	None									
OG0030251	None									
OG0030252	None									
OG0030253	None									
OG0030254	None									
OG0030255	None									
OG0030256	None									
OG0030257	None									
OG0030258	None									
OG0030259	None									
OG0030260	None									
OG0030261	None									
OG0030262	None									
OG0030263	None									
OG0030264	None									
OG0030265	None									
OG0030266	None									
OG0030267	None									
OG0030268	None									
OG0030269	None									
OG0030270	None									
OG0030271	None									
OG0030272	None									
OG0030273	None									
OG0030274	None									
OG0030275	None									
OG0030276	None									
OG0030277	None									
OG0030278	None									
OG0030279	None									
OG0030280	None									
OG0030281	None									
OG0030282	None									
OG0030283	None									
OG0030284	None									
OG0030285	None									
OG0030286	None									
OG0030287	None									
OG0030288	None									
OG0030289	None									
OG0030290	None									
OG0030291	None									
OG0030292	None									
OG0030293	None									
OG0030294	None									
OG0030295	None									
OG0030296	None									
OG0030297	None									
OG0030298	None									
OG0030299	None									
OG0030300	None									
OG0030301	None									
OG0030302	None									
OG0030303	None									
OG0030304	None									
OG0030305	None									
OG0030306	None									
OG0030307	None									
OG0030308	None									
OG0030309	None									
OG0030310	None									
OG0030311	None									
OG0030312	None									
OG0030313	None									
OG0030314	None									
OG0030315	None									
OG0030316	None									
OG0030317	None									
OG0030318	None									
OG0030319	None									
OG0030320	None									
OG0030321	None									
OG0030322	None									
OG0030323	None									
OG0030324	None									
OG0030325	None									
OG0030326	None									
OG0030327	None									
OG0030328	Carboxylic ester hydrolase  (1)									
OG0030329	None									
OG0030330	BTB domain-containing protein (1)									
OG0030331	None									
OG0030332	None									
OG0030333	Peptidase C1A papain C-terminal domain-containing protein (1)									
OG0030334	G-protein coupled receptors family 2 profile 2 domain-containing protein (1)									
OG0030335	None									
OG0030336	None									
OG0030337	None									
OG0030338	None									
OG0030339	None									
OG0030340	None									
OG0030341	None									
OG0030342	None									
OG0030343	Superoxide dismutase copper/zinc binding domain-containing protein (2)									
OG0030344	None									
OG0030345	None									
OG0030346	None									
OG0030347	None									
OG0030348	None									
OG0030349	None									
OG0030350	None									
OG0030351	Nuclear receptor domain-containing protein (1)									
OG0030352	None									
OG0030353	CUB domain-containing protein (1)									
OG0030354	None									
OG0030355	None									
OG0030356	None									
OG0030357	Peptidase M12A domain-containing protein (2)									
OG0030358	None									
OG0030359	None									
OG0030360	None									
OG0030361	None									
OG0030362	None									
OG0030363	None									
OG0030364	None									
OG0030365	None									
OG0030366	None									
OG0030367	Cytochrome P450 (2)									
OG0030368	None									
OG0030369	Major facilitator superfamily (MFS) profile domain-containing protein (1)									
OG0030370	None									
OG0030371	None									
OG0030372	None									
OG0030373	Leucine zipper transcription factor-like protein 1 (1)									
OG0030374	None									
OG0030375	None									
OG0030376	None									
OG0030377	None									
OG0030378	None									
OG0030379	None									
OG0030380	None									
OG0030381	None									
OG0030382	None									
OG0030383	None									
OG0030384	None									
OG0030385	None									
OG0030386	None									
OG0030387	None									
OG0030388	None									
OG0030389	None									
OG0030390	None									
OG0030391	None									
OG0030392	None									
OG0030393	None									
OG0030394	None									
OG0030395	None									
OG0030396	None									
OG0030397	None									
OG0030398	None									
OG0030399	None									
OG0030400	None									
OG0030401	None									
OG0030402	None									
OG0030403	None									
OG0030404	None									
OG0030405	None									
OG0030406	None									
OG0030407	None									
OG0030408	None									
OG0030409	None									
OG0030410	None									
OG0030411	None									
OG0030412	None									
OG0030413	None									
OG0030414	None									
OG0030415	None									
OG0030416	None									
OG0030417	None									
OG0030418	None									
OG0030419	None									
OG0030420	None									
OG0030421	None									
OG0030422	D-aminoacyl-tRNA deacylase  (1)									
OG0030423	None									
OG0030424	None									
OG0030425	None									
OG0030426	None									
OG0030427	None									
OG0030428	None									
OG0030429	None									
OG0030430	None									
OG0030431	Platelet-derived growth factor (PDGF) family profile domain-containing protein (1)									
OG0030432	None									
OG0030433	None									
OG0030434	None									
OG0030435	None									
OG0030436	None									
OG0030437	None									
OG0030438	None									
OG0030439	None									
OG0030440	None									
OG0030441	None									
OG0030442	None									
OG0030443	None									
OG0030444	None									
OG0030445	None									
OG0030446	None									
OG0030447	None									
OG0030448	None									
OG0030449	None									
OG0030450	None									
OG0030451	None									
OG0030452	None									
OG0030453	None									
OG0030454	None									
OG0030455	None									
OG0030456	Homeobox domain-containing protein (1)									
OG0030457	None									
OG0030458	None									
OG0030459	None									
OG0030460	None									
OG0030461	None									
OG0030462	None									
OG0030463	None									
OG0030464	None									
OG0030465	None									
OG0030466	None									
OG0030467	None									
OG0030468	Nuclear receptor domain-containing protein (1)									
OG0030469	None									
OG0030470	None									
OG0030471	None									
OG0030472	Multidrug resistance-associated protein 1-like (1)									
OG0030473	None									
OG0030474	None									
OG0030475	None									
OG0030476	None									
OG0030477	None									
OG0030478	None									
OG0030479	PDZ domain-containing protein (1)									
OG0030480	None									
OG0030481	None									
OG0030482	None									
OG0030483	Histone H2B (1)									
OG0030484	None									
OG0030485	None									
OG0030486	None									
OG0030487	None									
OG0030488	None									
OG0030489	None									
OG0030490	None									
OG0030491	None									
OG0030492	None									
OG0030493	None									
OG0030494	None									
OG0030495	None									
OG0030496	None									
OG0030497	Palmitoyltransferase  (2)									
OG0030498	None									
OG0030499	None									
OG0030500	None									
OG0030501	None									
OG0030502	None									
OG0030503	None									
OG0030504	None									
OG0030505	None									
OG0030506	None									
OG0030507	None									
OG0030508	None									
OG0030509	None									
OG0030510	None									
OG0030511	None									
OG0030512	None									
OG0030513	None									
OG0030514	None									
OG0030515	None									
OG0030516	None									
OG0030517	None									
OG0030518	None									
OG0030519	None									
OG0030520	None									
OG0030521	None									
OG0030522	None									
OG0030523	None									
OG0030524	None									
OG0030525	None									
OG0030526	None									
OG0030527	None									
OG0030528	None									
OG0030529	None									
OG0030530	None									
OG0030531	None									
OG0030532	None									
OG0030533	None									
OG0030534	None									
OG0030535	None									
OG0030536	None									
OG0030537	None									
OG0030538	None									
