X1,X2,leiden_cluster_id,walktrap6_cluster_id,infomap_cluster_id,walktrap4_cluster_id,walktrap2_cluster_id,protein_name,best_gos,second_best_gos
OG0006837,13.3817274026644,3.94904040691535,2,25,76,69,74,Molybdate-anion transporter (Major facilitator superfamily domain-containing protein 5) (Molybdate transporter 2 homolog),GO:0005886; GO:0015098 (29),NA
OG0006838,6.66938323304773,1.83281516430061,70,7,486,75,181,RAB-33, putative,GO:0003924; GO:0004767; GO:0005525; GO:0005768; GO:0005794; GO:0032482 (29),NA
OG0006839,-3.04716973974584,8.26784896251838,38,135,138,81,479,None,None,NA
OG0006840,10.2650672845614,0.70271396038215,50,76,127,413,819,Circadian locomoter output cycles kaput protein, putative,GO:0000981; GO:0003989; GO:0005634; GO:0005667; GO:0005737; GO:0032922; GO:0045944; GO:0046983 (21),GO:0000981; GO:0003677; GO:0005634; GO:0005667; GO:0005737; GO:0032922; GO:0045944; GO:0046983 (7)
OG0006841,4.98137063310267,6.05352305767219,67,7,310,75,785,None,None,NA
OG0006842,8.85761756227137,3.44078206417243,66,318,281,326,143,Zinc finger protein-like,None,NA
OG0006843,5.59183949754358,8.66840171215217,18,68,39,57,114,None,None,NA
OG0006844,0.464710658050787,4.18936347362678,18,68,41,57,114,None,None,NA
OG0006845,0.102605288482916,4.44589423534553,18,68,558,57,859,Cilia- and flagella-associated protein 97,None,NA
OG0006846,-2.57903497888922,-7.49363852145989,5,108,7,101,3504,DBF4-type domain-containing protein,GO:0003676; GO:0008270; GO:0010571; GO:0031431; GO:0043539; GO:1901987 (28),NA
OG0006847,3.36703652665735,2.07118462917487,32,59,89,107,579,CUB domain-containing protein,None,NA
OG0006848,-12.481829459213,-4.60926044586022,20,16,115,301,63,C2H2-type domain-containing protein,GO:0046872 (28),GO:0016020 (1)
OG0006849,-5.6041417665708,5.3253974854676,11,156,75,53,3505,None,None,NA
OG0006850,-8.27891760542272,-7.06346774700005,44,242,444,272,644,SET domain-containing protein, putative,GO:0003713; GO:0018023; GO:0018026; GO:0018027; GO:0030785; GO:0042800; GO:0045944; GO:0046975 (29),NA
OG0006851,3.08130997941614,6.51190757152717,66,7,177,260,674,Protein kinase domain-containing protein,GO:0004672; GO:0005524; GO:0006468; GO:0007283; GO:0030719; GO:0034587; GO:0043186 (28),NA
OG0006852,2.63447112367273,-1.84214723708947,39,128,348,44,3506,None,None,NA
OG0006853,-6.50201874449133,1.11899232265632,60,114,380,43,123,None,None,NA
OG0006854,-2.78113477899908,-3.60351524355729,4,173,162,259,3507,None,None,NA
OG0006855,4.42543620393397,10.2267484605042,77,23,534,6,37,Insulin-like domain-containing protein,GO:0005179; GO:0005576 (29),NA
OG0006856,-0.730492646239985,1.63890265819709,57,110,212,60,541,None,None,NA
OG0006857,10.5814983300936,5.50421046611945,33,93,331,97,268,None,GO:0016020 (29),NA
OG0006858,5.97077578828455,8.46458815929572,49,147,121,403,380,Aldo-keto reductase family 1-like protein,None,NA
OG0006860,12.4383966378939,1.68944358226936,78,7,576,10,57,WW domain-containing protein,None,NA
OG0006861,-2.52702271416067,-10.2612252295287,27,566,234,1132,3508,Delta-like protein,GO:0005112; GO:0007154; GO:0016020 (23),GO:0007219; GO:0016020 (3)
OG0006862,0.362192099548589,4.54099463817756,18,68,296,57,862,DNA replication complex GINS protein SLD5,GO:0005634; GO:0006261 (29),NA
OG0006863,-12.4848096914518,-4.52182102802117,20,80,226,1133,3509,Tnf receptor associated factor, putative,GO:0004222; GO:0004674; GO:0031625; GO:0032813; GO:0051092; GO:0061630 (29),NA
OG0006864,2.53829211518885,-1.68338764312585,39,63,147,211,535,LRRCT domain-containing protein,GO:0016020; GO:0040011; GO:0071944 (29),NA
OG0006865,5.66307086274744,8.69469355938117,49,313,506,519,892,None,None,NA
OG0006866,-3.41869168951391,3.4721989571778,53,248,274,113,147,None,None,NA
OG0006867,2.71457595155359,1.08061646816413,15,1,213,218,391,Alanyl-tRNA synthetase, putative,GO:0002196; GO:0003676; GO:0004813; GO:0005524; GO:0006419; GO:0006450 (20),GO:0003676; GO:0004813; GO:0005524; GO:0006419 (9)
OG0006868,4.39836615846277,10.2247352540223,77,23,534,6,37,None,None,NA
OG0006869,2.29522055909754,-1.84065604808648,39,63,123,211,557,None,None,NA
OG0006870,4.45494813249231,10.2579383790223,77,23,534,6,37,Protein yippee 2-like,GO:0046872 (29),NA
OG0006872,-2.57729207947134,-3.58850539329369,4,115,162,33,3510,1-alkyl-2-acetylglycerophosphocholine esterase,GO:0003847; GO:0016042 (21),GO:0003847 (8)
OG0006873,-10.165612990402,-7.92426062228997,19,202,35,89,3511,None,None,NA
OG0006874,5.75077504441858,-0.316303735998466,34,54,58,323,3512,Intradiol ring-cleavage dioxygenases domain-containing protein,GO:0005506; GO:0016702 (19),GO:0006725; GO:0008199; GO:0016702 (10)
OG0006876,-4.9313037939298,7.41283034679572,9,10,31,381,3513,PiggyBac transposable element-derived protein 4 C-terminal zinc-ribbon domain-containing protein,None,NA
OG0006877,7.31194609925867,7.13556479808967,70,321,528,498,586,None,None,NA
OG0006878,2.51918048188807,6.48324679729621,66,7,231,260,674,None,None,NA
OG0006879,2.32438773439051,-7.02394080760796,8,70,87,94,3514,None,None,NA
OG0006880,-7.31539469435095,1.88625668880622,58,316,223,505,62,Alkaline ceramidase,GO:0006672; GO:0016020; GO:0017040 (27),GO:0003735; GO:0005840; GO:0006412; GO:0006672; GO:0016020; GO:0017040; GO:1990904 (2)
OG0006883,0.811665003753912,9.73514460918586,59,82,235,116,813,None,None,NA
OG0006890,1.24952644631983,0.0203440129486778,37,88,358,83,70,Neugrin (Neurite outgrowth-associated protein),GO:0005634; GO:0031966 (23),GO:0031966 (5)
OG0006891,7.07371444032313,1.77211713192146,69,325,553,501,670,None,None,NA
OG0006892,3.21687430665613,-1.17545176151116,51,143,333,445,3515,Lipase maturation factor,GO:0005789; GO:0051604 (28),NA
OG0006893,0.269698088623296,9.05308150646369,59,82,293,72,523,Protein phosphatase,GO:0004722; GO:0005739; GO:0006470; GO:0017018; GO:0046872 (27),NA
OG0006894,2.85746259019495,5.34404277202766,16,228,527,158,17,None,None,NA
OG0006897,-4.11418991758703,-6.49795842769463,4,39,57,47,3516,None,None,NA
OG0006898,-4.29556232168554,0.791158670159982,26,72,129,31,303,None,None,NA
OG0006899,3.15167731568934,2.42699384090583,32,59,89,107,794,None,None,NA
OG0006900,5.09739989564539,6.74459647533576,67,66,535,433,38,None,None,NA
OG0006901,-0.665047938369501,-2.16234899165948,11,196,277,162,5,None,None,NA
OG0006902,4.23607844636561,1.24213599559943,48,175,442,105,30,Molybdenum cofactor synthesis protein 3,None,NA
OG0006903,3.34959143922449,7.24546527263801,42,278,549,359,176,None,None,NA
OG0006904,-0.364738399528254,-2.54036534431298,11,101,139,360,12,None,None,NA
OG0006905,6.12206477449061,2.72316026088874,15,77,411,10,160,U5 small nuclear ribonucleoprotein TSSC4,None,NA
OG0006906,8.6938707284701,-1.04132605197747,14,134,507,29,65,None,None,NA
OG0006907,7.66646212861658,1.6409287392823,69,306,353,521,787,None,None,NA
OG0006908,-2.35858350469946,-5.50930023792107,10,322,77,420,517,None,None,NA
OG0006909,-2.31177588775038,-5.48746729495843,10,109,77,66,88,None,None,NA
OG0006910,1.14311498925806,-0.214260584142997,37,88,358,83,189,None,None,NA
OG0006911,9.70805281922938,3.09529828426521,66,9,559,115,836,Intraflagellar transport protein 27-like protein,GO:0003924; GO:0005525; GO:0031514 (28),NA
OG0006912,5.77279919908167,3.76676701900642,65,7,533,78,173,None,GO:0005179 (20),GO:0005179; GO:0016020 (8)
OG0006913,1.84676045701624,-0.862793451574638,39,63,322,369,379,None,None,NA
OG0006916,8.60455054566981,-0.918152099874809,14,134,300,29,394,Phospholipid/glycerol acyltransferase domain-containing protein,GO:0016020 (27),GO:0008374; GO:0016020 (1)
OG0006917,2.06404203698755,-1.91029418113549,39,128,189,149,494,None,None,NA
OG0006919,-10.3860576696622,1.8612952172486,29,117,495,426,537,Hexamethylene bis-acetamide-inducible protein,GO:0000122; GO:0004861; GO:0005654; GO:0005737; GO:0045736; GO:0097322 (16),GO:0000122; GO:0004861; GO:0005634; GO:0005737; GO:0017069 (12)
OG0006920,6.31479758546473,2.48831509945075,15,77,516,452,764,Transducin beta chain, putative,GO:0006886; GO:0006888; GO:0006890; GO:0006891; GO:0016905; GO:0030126 (28),NA
OG0006922,-0.808983380340327,1.37151669857185,57,110,212,34,421,None,None,NA
OG0006923,5.80148953721644,8.56344222423713,49,147,121,85,461,Basic helix-loop-helix protein, putative (Basic helix-loop-helix protein, putative (Fragment)),GO:0003700; GO:0005634; GO:0007423; GO:0045944; GO:0046983; GO:0048663; GO:0061564; GO:0070888 (19),GO:0046983 (9)
OG0006924,4.1840412072909,5.11876582500617,16,7,205,158,108,AP-5 complex subunit mu-1 (Adaptor-related protein complex 5 subunit mu-1),GO:0005764; GO:0005770; GO:0005829; GO:0016197; GO:0030119 (28),NA
OG0006925,-12.4422252722013,-4.57140732410271,20,16,115,301,63,DUF4789 domain-containing protein,GO:0016020 (28),NA
OG0006926,-2.70566385462164,-1.79499102237542,28,91,46,174,231,None,None,NA
OG0006927,1.82258338258387,1.03256987926643,15,97,28,281,3517,BED-type domain-containing protein,None,NA
OG0006928,4.15575951860071,0.859411233636544,48,175,442,105,30,None,None,NA
OG0006929,6.14420146272303,2.45956658718269,15,7,589,10,298,Homocysteine S-methyltransferase, putative,GO:0008270; GO:0009086; GO:0032259; GO:0047150 (28),NA
OG0006930,0.838002150512945,9.74821853038947,59,7,235,87,343,None,None,NA
OG0006931,-0.225577051185358,8.96267318126838,59,7,388,87,889,None,None,NA
OG0006932,6.26124972627283,-0.482270008352592,34,326,395,467,179,None,None,NA
OG0006933,2.52217311189295,3.40156840679328,54,4,228,109,25,Vitellogenin domain-containing protein,GO:0005319; GO:0016020; GO:0016757 (28),NA
OG0006935,-0.740518147491205,-4.25873792770226,7,3,12,155,3518,None,None,NA
OG0006936,4.13844937608362,-0.764142519262626,51,143,136,428,675,None,None,NA
OG0006938,1.11821598336817,6.11797236797492,45,34,536,30,906,RING-type E3 ubiquitin transferase,GO:0004842; GO:0006996; GO:0016020; GO:0016567; GO:0046872 (24),GO:0004842; GO:0006996; GO:0016020; GO:0016567; GO:0016874; GO:0046872 (4)
OG0006939,-2.52006613685964,-1.96613085868676,28,58,46,447,3519,None,None,NA
OG0006940,1.95260972306849,1.65735101101081,22,65,173,399,493,Ras-related protein Rab-24-like isoform X1,None,NA
OG0006941,8.76499862001063,9.38004016277473,70,262,554,344,820,None,None,NA
OG0006943,3.6425897531283,9.66425990459602,55,23,539,6,36,None,None,NA
OG0006944,13.0700027398837,4.06164883968513,2,44,171,368,112,None,None,NA
OG0006945,2.29216307923914,-7.2029810011657,8,70,87,122,741,None,None,NA
OG0006947,8.23852366731287,8.33836650249641,70,244,359,343,463,Multivesicular body subunit 12B-like,GO:0000813; GO:0015031; GO:0031902 (28),NA
OG0006948,-10.4229295797574,1.88585948345344,29,117,492,134,625,None,None,NA
OG0006949,1.29530686662317,1.0511317193238,37,97,175,313,407,Zinc binding domain-containing protein,None,NA
OG0006950,-0.475758606933344,1.66517924663703,57,7,232,34,3520,RBR-type E3 ubiquitin transferase,GO:0000151; GO:0000209; GO:0005576; GO:0005737; GO:0005886; GO:0006511; GO:0006887; GO:0008270; GO:0031624; GO:0032436; GO:0044218; GO:0044231; GO:0061630; GO:0090729 (25),GO:0004842; GO:0005576; GO:0005886; GO:0006887; GO:0008270; GO:0016567; GO:0044218; GO:0044231; GO:0060255; GO:0090729 (2)
OG0006951,0.677632992721807,4.40908336040656,18,7,522,57,148,None,None,NA
OG0006952,13.5483352594149,4.2253408372132,2,25,76,69,3521,None,None,NA
OG0006953,-5.92344980909704,5.77796267864387,43,272,238,28,247,None,None,NA
OG0006954,5.31451052949549,1.87382029888313,18,191,34,75,3522,None,None,NA
OG0006955,-2.88937437012075,8.35053347942512,38,255,170,321,849,None,None,NA
OG0006956,10.2868787698519,1.06431769725959,50,76,257,58,36,Homeobox domain-containing protein,GO:0000981; GO:0003677; GO:0005634 (28),NA
OG0006957,0.0125145368349664,-7.86276722553094,31,11,371,45,3523,None,None,NA
OG0006958,4.35685605332972,-1.51717496517022,51,194,461,208,8,Leukocyte receptor cluster (Lrc) member 4 protein, putative,GO:0016020 (28),NA
OG0006960,-5.58732586576818,5.70170401928108,43,195,233,236,3524,None,None,NA
OG0006961,-2.91574090196966,8.35251998302619,38,255,170,321,849,None,None,NA
OG0006962,-3.1014105625379,8.49439238903205,38,135,498,385,3525,None,None,NA
OG0006963,-3.9843724317777,1.6498432099549,26,72,106,31,444,None,None,NA
OG0006965,13.735341256119,4.13684605953376,2,25,269,5,165,None,GO:0005765; GO:0005886; GO:0015232; GO:0015886; GO:0020037 (28),NA
OG0006967,-0.00776272489904239,-7.88589382770379,31,11,90,196,3526,None,None,NA
OG0006968,-4.61898594572424,-1.65739811065514,41,79,182,79,10,Monocyte to macrophage differentiation protein, putative (Monocyte to macrophage differentiation protein, putative (Fragment)),GO:0016020 (28),NA
OG0006969,13.4239990167391,4.1200227677552,2,25,52,69,3527,None,None,NA
OG0006970,-4.14935975744604,-3.44712320568879,4,230,58,145,3528,None,GO:0016020 (28),NA
OG0006971,2.8459441118014,5.27102755901496,16,228,527,158,17,Gem (Nuclear organelle) associated protein 6 (Gem-associated protein 6),GO:0000245; GO:0005634 (28),NA
OG0006972,11.0228540353549,2.74792003032844,74,267,429,393,558,None,None,NA
OG0006973,-4.97359710409521,7.48492049572151,9,60,31,3,629,Gustatory receptor,GO:0007606; GO:0016020; GO:0033041 (28),NA
OG0006976,8.67405051515223,-0.996564871099784,14,134,507,29,65,UPAR/Ly6 domain-containing protein,GO:0016020 (28),NA
OG0006977,4.28104609773279,0.948269838067696,48,175,442,105,30,None,None,NA
OG0006978,1.24350971505762,1.18971871730964,37,43,175,191,227,Lipid desaturase domain-containing protein,GO:0006631; GO:0016020 (28),NA
OG0006979,-7.08321362211584,-1.1833870470794,40,243,216,333,860,None,None,NA
OG0006980,-3.01651423647283,8.82633113262336,38,10,538,541,873,GTPase Rho, putative,GO:0003006; GO:0003924; GO:0004767; GO:0005525; GO:0005829; GO:0005886; GO:0007015; GO:0007165; GO:0007264; GO:0016477; GO:0019901; GO:0022412; GO:0035006; GO:0035099 (28),NA
OG0006981,5.98996323869349,-5.89997769000848,17,53,346,240,896,None,None,NA
OG0006982,6.69168872163416,5.44091510173957,46,78,342,248,566,None,None,NA
OG0006983,10.0100757531893,0.967371457788155,50,76,401,480,831,Regulator of chromosome condensation, putative,None,NA
OG0006984,-6.04312926008581,1.52477740642707,60,291,236,497,562,None,None,NA
OG0006986,2.15168780610682,3.7874860703675,74,267,429,109,297,None,None,NA
OG0006987,-2.6093074627149,-3.67480004432519,4,115,162,33,221,Fibronectin type-III domain-containing protein,GO:0016020 (28),NA
OG0006988,4.30561227128626,-1.20179045799096,51,143,513,208,659,None,None,NA
OG0006989,-0.173271352790583,-2.2771632731231,11,101,142,127,111,Cyclin-dependent kinase 4 inhibitor D, putative,GO:0004623; GO:0005576; GO:0005886; GO:0006887; GO:0007094; GO:0007140; GO:0008608; GO:0016301; GO:0016310; GO:0043063; GO:0044218; GO:0044231; GO:0051306; GO:0090729 (22),GO:0004672; GO:0005524; GO:0005576; GO:0005886; GO:0006468; GO:0006887; GO:0007094; GO:0007140; GO:0008608; GO:0043063; GO:0044218; GO:0044231; GO:0051306; GO:0090729 (6)
OG0006991,0.145478432632696,4.377855771753,18,68,371,57,568,None,None,NA
OG0006992,4.24092644975306,1.22802066204231,48,175,488,105,861,Protein zwilch,GO:0007094; GO:0034501; GO:0051301; GO:1990423 (28),NA
OG0006993,-2.39873331262945,-10.4676809370788,27,27,44,164,321,None,None,NA
OG0006994,2.1324169091952,-6.93949461582024,8,567,63,1134,3529,None,None,NA
OG0006995,3.85956639573694,-4.20829439761956,61,18,328,163,1,None,None,NA
OG0006996,-6.45815449430822,-7.09644127490838,13,67,148,192,346,Extensin,None,NA
OG0006997,9.18411940858484,3.07620620128791,66,318,281,326,143,Armadillo repeat-containing protein 7,None,NA
OG0006998,1.30975503251673,5.9569950043885,45,34,543,496,339,DNA helicase,GO:0000724; GO:0003697; GO:0004386; GO:0005524; GO:0005634; GO:0006260; GO:0032508; GO:0042555 (28),NA
OG0006999,-0.427965695403803,-0.0738759100707314,14,134,178,478,466,None,None,NA
OG0007000,3.39219397828699,7.16819476482551,42,278,549,359,176,ALMS motif domain-containing protein,GO:0005737; GO:0005815 (27),NA
OG0007003,3.12931699082972,5.37920379039924,16,7,381,15,228,None,None,NA
OG0007004,-0.573887283347834,-2.12187314632256,11,196,334,162,777,None,None,NA
OG0007005,5.80209750459314,8.47944354412238,49,147,542,493,679,BRISC and BRCA1-A complex member 1,GO:0006302; GO:0007095; GO:0016604; GO:0045739; GO:0070531; GO:0070536; GO:0070552 (28),NA
OG0007006,9.2984678201449,3.08112000820319,66,9,281,326,465,None,None,NA
OG0007007,1.75653142259241,2.32645940181892,22,65,239,197,427,ORM1-like protein 3,GO:0005789; GO:2000303 (28),NA
OG0007009,-0.675826842330683,-3.74089319112618,7,3,12,354,3530,None,None,NA
OG0007010,1.64057177827479,7.32467936870735,49,42,568,85,353,None,None,NA
OG0007011,5.14237088487269,6.70234298107307,67,66,374,433,411,Kinetochore protein NDC80,GO:0005634; GO:0031262; GO:0051301; GO:0051315 (28),NA
OG0007015,-6.61788159086584,-7.23206186893304,13,67,148,192,3531,Neurotransmitter-gated ion-channel ligand-binding domain-containing protein,GO:0004888; GO:0005230; GO:0005886 (28),NA
OG0007016,12.6917783670199,3.94362782833259,2,237,255,22,42,None,None,NA
OG0007017,2.73743647859217,-6.59506559970696,8,271,512,129,3532,None,None,NA
OG0007018,2.01117104814173,-7.39679384830315,8,70,151,377,572,None,None,NA
OG0007021,3.06567210481287,6.8722085892884,42,212,177,260,527,None,None,NA
OG0007036,0.0760937385332696,-8.06017542484124,31,11,323,90,519,None,None,NA
OG0007038,1.66657442376734,2.27919768688361,22,65,239,143,247,BHLH domain-containing protein,GO:0000977; GO:0000981; GO:0006357; GO:0032502; GO:0046983 (16),GO:0046983 (11)
OG0007039,-0.188995534919489,9.26672076580207,59,82,473,179,141,None,None,NA
OG0007040,2.50085324571253,-1.78391373756249,39,63,123,481,198,Protein NDNF,GO:0005576 (27),NA
OG0007041,10.5906164102328,5.44645690319221,33,93,331,97,268,None,None,NA
OG0007042,-0.246801549934138,-2.53752792480309,11,253,383,188,312,None,None,NA
OG0007044,10.5495435647738,5.44646643993537,33,93,110,97,214,Zinc finger protein, putative,None,NA
OG0007045,8.99295825288416,3.22355985042732,66,318,281,326,143,None,None,NA
OG0007046,6.45411795899988,5.66926097271125,46,177,342,27,566,None,None,NA
OG0007048,4.69554347322107,2.91365765926521,56,8,463,98,304,Muscle myosin heavy chain, putative,GO:0005634; GO:0005737; GO:0016787; GO:0043122; GO:0070530 (27),NA
OG0007049,-0.373203689597834,9.11508654949348,59,324,480,540,845,Transmembrane protein 18,GO:0031965 (27),NA
OG0007050,2.41355675981165,7.28936290142219,42,328,137,456,315,None,None,NA
OG0007052,4.30353040025355,1.07352637645881,48,175,442,105,30,None,None,NA
OG0007053,8.34772891328455,-1.14171958568413,14,134,318,29,65,None,None,NA
OG0007054,4.02174395845057,-1.212427264479,51,240,356,355,236,Secreted salivary gland peptide, putative,GO:0000139 (27),NA
OG0007056,6.25884932801844,-0.0522375166686317,34,295,267,495,105,Protein phosphatase 1 regulatory subunit 15A/B C-terminal domain-containing protein,GO:0000164; GO:0005783; GO:0019888; GO:0031400; GO:0032516; GO:0034976; GO:0045936 (27),NA
OG0007057,-6.04550677015661,5.91477488872688,43,195,238,28,516,None,None,NA
OG0007058,-4.69052677824377,-1.56998527648766,41,79,182,79,10,Secreted protein,None,NA
OG0007059,-4.80692272856115,-13.8787422240051,36,71,128,126,150,None,None,NA
OG0007060,0.308183377243292,-8.05586815479119,8,11,151,90,3533,None,None,NA
OG0007061,-6.50180369093298,1.27566623088996,60,114,380,43,123,None,None,NA
