X1,X2,leiden_cluster_id,walktrap6_cluster_id,walktrap4_cluster_id,infomap_cluster_id,walktrap2_cluster_id,protein_name,best_gos,second_best_gos
OG0006949,3.51686570383755,14.4212842274479,40,126,345,78,42,Zinc binding domain-containing protein,None,NA
OG0006951,6.07600060440747,-3.57941535226781,30,85,546,524,447,None,None,NA
OG0006954,1.85595783926693,-12.692379445953,45,77,204,176,412,None,None,NA
OG0006955,-3.48519262336048,-8.72339531890828,43,94,3,118,3335,None,None,NA
OG0006957,2.46333808042256,-2.68610298745114,62,224,180,408,168,None,None,NA
OG0006959,-5.42848238013538,10.0639949131779,23,55,213,219,204,Methylated-DNA--protein-cysteine methyltransferase,GO:0003908; GO:0005634; GO:0006281; GO:0032259 (18),GO:0003908; GO:0006281; GO:0032259 (10)
OG0006961,-3.99718889258655,7.93506958969157,51,576,1188,152,3336,None,None,NA
OG0006962,2.51451015807835,-4.60952541343648,16,238,101,226,178,None,None,NA
OG0006964,3.49045083262173,0.129653244095261,19,216,35,795,3337,None,None,NA
OG0006967,-8.90783723853382,3.12247851379436,14,57,53,154,25,None,None,NA
OG0006968,5.84435358978955,-0.817486376685684,55,137,370,644,36,Monocyte to macrophage differentiation protein, putative (Monocyte to macrophage differentiation protein, putative (Fragment)),GO:0016020 (28),NA
OG0006969,5.1634847257301,-6.96578022949178,56,111,252,116,133,None,None,NA
OG0006972,-0.287819471581302,0.0248692322544404,29,357,514,619,89,None,None,NA
OG0006973,-1.31525215171131,1.93102982528728,18,91,106,76,123,Gustatory receptor,GO:0007606; GO:0016020; GO:0033041 (28),NA
OG0006974,-11.3578589823082,11.1391787815861,66,101,1189,287,3338,None,None,NA
OG0006975,3.33052340485302,0.075616626816208,19,114,95,481,166,tRNA-dihydrouridine synthase,GO:0017150; GO:0050660 (28),NA
OG0006976,-8.68450674079212,-2.1495145868488,39,300,68,53,164,UPAR/Ly6 domain-containing protein,GO:0016020 (28),NA
OG0006977,-7.37689527533802,-7.28689047805745,26,25,7,177,676,None,None,NA
OG0006978,7.95579830147473,-8.1816367816158,75,99,416,694,839,Lipid desaturase domain-containing protein,GO:0006631; GO:0016020 (28),NA
OG0006981,9.08345428444592,-1.14858409873921,27,3,190,421,125,None,None,NA
OG0006982,5.35987130142895,3.63021233566325,48,82,88,788,612,None,None,NA
OG0006983,-4.24713119529041,0.324367075043137,85,3,346,532,306,Regulator of chromosome condensation, putative,None,NA
OG0006984,-0.504501190407596,-2.36269286386449,43,248,215,291,524,None,None,NA
OG0006988,2.60020055212227,-4.2982469510265,73,135,1190,335,3339,None,None,NA
OG0006989,-9.26546796820911,3.5321460057072,14,57,338,24,3340,Cyclin-dependent kinase 4 inhibitor D, putative,GO:0004623; GO:0005576; GO:0005886; GO:0006887; GO:0007094; GO:0007140; GO:0008608; GO:0016301; GO:0016310; GO:0043063; GO:0044218; GO:0044231; GO:0051306; GO:0090729 (22),GO:0004672; GO:0005524; GO:0005576; GO:0005886; GO:0006468; GO:0006887; GO:0007094; GO:0007140; GO:0008608; GO:0043063; GO:0044218; GO:0044231; GO:0051306; GO:0090729 (6)
OG0006992,2.48629024960248,-3.97557577602345,16,153,24,464,225,Protein zwilch,GO:0007094; GO:0034501; GO:0051301; GO:1990423 (28),NA
OG0006993,2.59129612483231,-4.14743408672292,16,153,358,67,3341,None,None,NA
OG0006995,-7.45713743232044,-1.01855740062672,25,84,1191,676,3342,None,None,NA
OG0006996,-2.92455753348621,15.1363740254216,49,177,48,356,3343,Extensin,None,NA
OG0006997,8.01463666893689,-4.72157392017323,72,128,37,746,698,Armadillo repeat-containing protein 7,None,NA
OG0006998,-11.2141660120324,-4.05100986473042,44,115,130,205,3344,DNA helicase,GO:0000724; GO:0003697; GO:0004386; GO:0005524; GO:0005634; GO:0006260; GO:0032508; GO:0042555 (28),NA
OG0007000,5.37340036370007,3.54866602905315,48,3,88,496,511,ALMS motif domain-containing protein,GO:0005737; GO:0005815 (27),NA
OG0007001,-2.9575303461388,3.80066588409465,5,43,31,21,213,Ribosomal protein L37,GO:0003723; GO:0003735; GO:0006412; GO:0019843; GO:0022625; GO:0046872 (15),GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:0046872; GO:1990904 (13)
OG0007004,3.59605238177029,-8.76503035537679,79,335,511,784,692,None,None,NA
OG0007007,-6.07075532935413,5.21967986114543,20,373,315,188,58,ORM1-like protein 3,GO:0005789; GO:2000303 (28),NA
OG0007008,-4.93927892707141,13.10094788559,32,22,139,114,96,Geminin,GO:0005634; GO:0006275 (28),NA
OG0007009,4.56184640862195,-2.78671520314891,50,23,254,796,3345,None,None,NA
OG0007014,5.85755053497998,-0.889963002128189,55,328,518,277,515,Protein FMC1 homolog,None,NA
OG0007015,5.33756581284253,3.66783955581706,48,82,88,379,612,Neurotransmitter-gated ion-channel ligand-binding domain-containing protein,GO:0004888; GO:0005230; GO:0005886 (28),NA
OG0007016,-5.17516836188587,-11.430320234222,12,40,99,60,185,None,None,NA
OG0007018,8.89071241356579,0.504361181335861,69,384,543,727,304,None,None,NA
OG0007021,1.69889846779553,-12.2659258555599,45,77,32,325,626,None,None,NA
OG0007036,-3.33855947516712,-8.2705998133846,43,109,487,449,411,None,None,NA
OG0007037,-0.0879076387718536,-4.1169749211498,61,359,378,781,842,Zinc finger protein 330 homolog,GO:0005634; GO:0005730; GO:0008270 (27),NA
OG0007039,-3.04129251502307,15.1713776875309,49,10,25,367,505,None,None,NA
OG0007040,7.81709161736218,0.515423088150436,27,206,58,797,416,Protein NDNF,GO:0005576 (27),NA
OG0007041,1.81513765789715,-12.7326922129818,45,77,204,176,27,None,None,NA
OG0007043,-2.09765705130847,10.1192727375798,46,108,134,396,139,None,None,NA
OG0007044,7.98372570015637,0.726756124573166,27,90,190,797,416,Zinc finger protein, putative,None,NA
OG0007046,-2.91080078147205,-6.41445776931721,47,103,143,105,3346,None,None,NA
OG0007047,7.88421121575085,-4.86968919746358,72,128,37,574,822,Translin associated factor X, putative,GO:0003723; GO:0004521; GO:0005634; GO:0005737; GO:0043565 (27),NA
OG0007048,2.59950299896447,-6.75344845764119,77,230,34,405,3347,Muscle myosin heavy chain, putative,GO:0005634; GO:0005737; GO:0016787; GO:0043122; GO:0070530 (27),NA
OG0007050,5.02693787552563,-6.96801516525227,56,577,1192,798,3348,None,None,NA
OG0007051,8.73278013207165,-3.85058269016225,30,3,21,409,423,Active regulator of SIRT1 (40S ribosomal protein S19-binding protein 1),GO:0005730 (27),NA
OG0007052,6.65945449806897,-3.4276831459232,30,62,21,662,72,None,None,NA
OG0007053,4.72481897808758,0.941167383270676,59,130,42,321,598,None,None,NA
OG0007054,3.22804710604397,0.110835580902512,19,329,476,365,607,Secreted salivary gland peptide, putative,GO:0000139 (27),NA
OG0007055,8.97547641731946,-3.86496886722523,70,157,486,509,376,None,None,NA
OG0007056,4.07875600792614,-5.16029688827473,60,46,5,592,131,Protein phosphatase 1 regulatory subunit 15A/B C-terminal domain-containing protein,GO:0000164; GO:0005783; GO:0019888; GO:0031400; GO:0032516; GO:0034976; GO:0045936 (27),NA
OG0007057,1.98862329460827,-9.59854409210164,22,37,169,765,296,None,None,NA
OG0007062,-5.03607114814075,13.1960435200505,32,22,533,262,723,None,None,NA
OG0007063,-3.86542924903186,8.0630708027653,51,164,158,95,115,OTU domain-containing protein, putative,GO:0004843; GO:0016579 (27),NA
OG0007065,4.55987230278698,-2.73141631036777,50,23,254,732,93,None,None,NA
OG0007067,5.60489359833447,-7.48210045806844,75,92,1193,777,3349,None,None,NA
OG0007069,-3.54572757743152,-8.78982731811482,43,94,3,118,78,None,None,NA
OG0007072,-2.6926902201012,15.243731050568,49,78,227,404,732,None,None,NA
OG0007073,6.19996682144848,-2.40253946296651,72,312,479,577,469,None,None,NA
OG0007074,9.80294385887829,0.445505409317429,69,370,536,611,420,None,None,NA
OG0007076,-3.9139226343468,-3.08936956636388,13,319,197,71,3350,None,None,NA
OG0007078,2.84291698187736,4.14892580993694,7,41,107,478,34,SAM domain-containing protein,GO:0005576; GO:0005886; GO:0006887; GO:0044218; GO:0044231; GO:0090729 (27),NA
OG0007079,-1.39169439338001,1.89623692520183,18,91,106,76,123,COMM domain-containing protein 3,GO:0006814 (27),NA
OG0007080,-3.15330871604236,-4.52356383315999,6,2,325,119,761,None,None,NA
OG0007081,3.31355095245091,-0.0878345679469756,19,114,95,749,45,None,None,NA
OG0007083,-1.42339309714588,1.90524342544597,18,91,106,76,123,None,None,NA
OG0007085,-5.20184835456165,-11.5060991954036,12,40,99,60,185,G-protein coupled receptors family 3 profile domain-containing protein,GO:0004930; GO:0016020 (26),NA
OG0007086,4.59124258496014,-8.2813477229305,79,153,24,289,496,None,GO:0016020 (23),NA
OG0007087,-4.94728406928333,13.1732564259342,32,22,462,114,255,None,None,NA
OG0007088,2.77405321933476,-6.78213974945027,77,64,403,546,625,None,None,NA
OG0007091,-16.3717997934655,-7.69783827774007,1,260,45,1,8,None,None,NA
OG0007092,-7.40137895606311,-7.48407837860066,26,297,423,491,3351,None,None,NA
OG0007093,3.80868831612317,-4.2757324885555,60,46,411,139,3352,Protein involved in the er to golgi transport step of secretion,GO:0016020 (27),NA
OG0007094,4.86256018616406,-5.46973130218465,33,5,141,434,3353,None,None,NA
OG0007095,-7.34493955634388,-7.28578993789632,26,25,7,177,425,Arrestin, putative,GO:0001664; GO:0002031; GO:0005737; GO:0007165; GO:0016020 (27),NA
OG0007096,-11.8466323282555,-4.27546867839772,44,11,98,199,301,None,None,NA
OG0007097,-5.35750040076526,10.1165452290348,23,55,213,219,204,G-protein coupled receptors family 1 profile domain-containing protein,GO:0004930; GO:0005929; GO:0016020 (27),NA
OG0007098,2.60578123070446,-4.25442537776906,16,153,24,18,392,None,None,NA
OG0007099,3.90437773205487,-4.87635657302815,60,123,107,547,3354,Damage-specific DNA-binding protein 2,GO:0003684; GO:0005634; GO:0006281; GO:0009411; GO:0016746; GO:0080008 (22),GO:0003684; GO:0005634; GO:0006281; GO:0080008 (5)
OG0007100,7.78256240822522,-8.37853333465535,34,123,466,420,3355,Peptidase M13 N-terminal domain-containing protein,GO:0006508 (22),GO:0004222; GO:0006508 (4)
OG0007101,1.8353392217323,-9.11352536193806,43,94,3,718,3356,None,None,NA
OG0007102,7.3448287580177,-8.21618411056477,75,208,49,777,3357,None,None,NA
OG0007103,1.71031263806073,-12.6738486003109,26,297,503,491,3358,None,None,NA
OG0007104,9.68723407723157,0.37573125846904,69,29,502,240,823,None,None,NA
OG0007105,1.93177864290921,-12.5356697749324,45,245,374,130,684,None,None,NA
OG0007108,-1.39078172705921,1.94893029220622,18,91,106,76,3359,Venom toxin-like peptide-6,GO:0016020 (27),NA
OG0007109,-2.87077316306385,-4.41534075252492,6,3,52,799,113,None,None,NA
OG0007110,0.456455859915891,-7.04494091979939,58,205,192,284,225,Centrosomal protein of 19 kDa,GO:0005737; GO:0005814; GO:0005929; GO:0070042; GO:0070475 (27),NA
OG0007111,-6.22756322882923,5.44088795669597,20,20,278,345,3360,None,None,NA
OG0007112,15.5188547704384,7.96388772018474,41,141,63,100,90,WD repeat-containing protein 34-like,None,NA
OG0007113,-7.42475255988391,-7.42577502243001,26,25,107,61,3361,Inner centromere protein ARK-binding domain-containing protein,GO:0005634; GO:0005737; GO:0005819 (27),NA
OG0007114,-3.87007364295276,-3.03643161169965,13,54,147,143,154,None,None,NA
OG0007117,-1.48058971427234,6.05582097061198,21,151,1194,462,3362,None,None,NA
OG0007118,-0.620959129555545,-2.39204427711446,57,34,264,333,3363,None,None,NA
OG0007119,-1.43417295478138,6.045829324799,21,18,236,376,32,None,None,NA
OG0007120,4.16046133972851,-4.76740738861043,45,245,374,130,3364,MBD domain-containing protein,GO:0003677; GO:0003824; GO:0005634; GO:0006281 (27),NA
OG0007122,2.72419707067458,-2.46908390633542,62,86,87,633,339,D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding domain-containing protein,GO:0016491; GO:0051287 (27),NA
OG0007123,6.34061494805066,18.962875871735,37,282,217,51,3365,POU domain protein,GO:0000981; GO:0003677; GO:0005634; GO:0030154 (18),GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0030154 (9)
OG0007124,3.29593661762921,-0.0620548438258819,19,114,95,749,45,None,None,NA
OG0007126,-7.71693834327014,6.13253262527507,4,75,1195,5,3366,Cytochrome c oxidase subunit,GO:0005739; GO:0045277 (27),NA
OG0007128,1.57787648178784,-0.589123458785599,28,79,43,399,341,Trans-golgi network integral membrane protein TGN38, putative,GO:0005768; GO:0005802; GO:0016020; GO:0016787; GO:0030140 (27),NA
OG0007130,-6.21060403846057,5.44234707840007,20,320,304,711,3367,None,None,NA
OG0007132,2.46773383356778,-2.54199689738232,62,86,87,368,417,None,None,NA
OG0007133,-5.40594800971302,10.1493039418034,23,203,321,276,3368,Derin-like protein,GO:0005272; GO:0016020 (27),NA
OG0007135,2.53415733911244,-4.13108906261403,16,430,621,46,303,None,None,NA
OG0007136,-3.98324235938343,7.92333176620525,51,164,158,95,245,None,None,NA
OG0007137,-3.8021405603722,7.78605893142741,51,164,269,169,3369,None,None,NA
OG0007138,4.10025051571576,-5.2052590560146,60,46,5,592,131,None,None,NA
OG0007140,4.04372671581952,-5.32116100303609,60,46,367,185,551,None,None,NA
OG0007142,1.35280123688427,1.51658394821208,42,226,46,42,231,None,None,NA
OG0007143,4.52274504639355,-2.73066285177845,50,23,254,732,93,Ankyrin repeat-containing protein,GO:0004623; GO:0005576; GO:0005886; GO:0006887; GO:0035556; GO:0044218; GO:0044231; GO:0090729 (21),GO:0005576; GO:0005886; GO:0006887; GO:0035556; GO:0044218; GO:0044231; GO:0090729 (6)
OG0007144,0.324887666480222,-0.265148134154861,28,232,573,477,3370,TPX2 C-terminal domain-containing protein,GO:0005737; GO:0005856 (27),NA
OG0007146,1.61154571510998,11.3839583683781,8,298,2,38,3371,C2 domain-containing protein,None,NA
OG0007150,6.60244670845715,-6.80323502532918,53,185,225,192,3372,None,None,NA
OG0007165,-4.92011961005481,13.0358481694035,32,243,280,55,13,None,None,NA
OG0007166,-2.98070701621326,-6.40412041656453,47,103,237,105,111,Phosphatidylinositol transfer protein SEC14, putative,None,NA
OG0007167,-7.40291627906116,-7.40417811386067,26,25,7,177,663,None,None,NA
OG0007171,1.97177812792508,-9.58070084564168,22,37,169,447,321,Period circadian protein, putative,GO:0000122; GO:0000976; GO:0001222; GO:0003989; GO:0005634; GO:0005737; GO:0032922; GO:0043153 (26),NA
OG0007175,6.62942877747265,-3.41800180189091,30,62,21,662,72,None,None,NA
OG0007176,5.77860394455639,0.628614215927536,27,3,568,459,3373,BMP and activin membrane-bound inhibitor N-terminal domain-containing protein,GO:0016020 (26),NA
OG0007177,-3.82492622397693,8.08715584762614,51,164,158,95,245,None,None,NA
OG0007178,-5.24442514441761,-11.5423092555233,12,40,99,60,9,None,None,NA
OG0007182,4.63037756420819,-2.63093091659028,50,23,254,732,93,None,None,NA
OG0007185,1.84306994415966,-12.7923512171932,45,77,204,176,27,None,None,NA
OG0007186,7.14334836937634,-6.47988507263142,90,110,10,725,82,Transcription termination factor-like,GO:0003690; GO:0006355 (26),NA
OG0007190,-7.40590414069446,-7.39838692657429,26,25,7,177,3374,None,None,NA
OG0007193,-3.70864614508899,7.67569306381267,51,161,317,101,3375,None,None,NA
OG0007194,-2.77690919898304,14.7865872669987,49,395,571,290,502,None,None,NA
OG0007195,-4.26677259467395,0.345805673675949,85,3,346,688,306,None,None,NA
OG0007196,8.08711305596081,0.540538578110153,27,3,190,248,24,None,None,NA
OG0007197,7.17586341835705,-6.59327146522481,53,110,47,775,232,None,None,NA
OG0007198,4.20357349850384,-5.15939280502278,60,46,567,702,239,NAD-dependent epimerase/dehydratase domain-containing protein,None,NA
OG0007200,4.60074225403515,-2.71585326753337,50,23,254,732,93,Thymidine kinase,GO:0004797; GO:0005524; GO:0016310; GO:0071897 (26),NA
OG0007202,6.64912286736218,-3.41767701618153,30,62,21,662,72,Neurogenic mastermind-like N-terminal domain-containing protein,GO:0003713; GO:0005654; GO:0007221; GO:0016607 (23),GO:0003713; GO:0007221; GO:0016607 (3)
OG0007203,-5.21774610541614,-11.5254702281185,12,40,99,60,9,Cytochrome oxidase assembly protein 1,GO:0016020 (26),NA
OG0007204,2.93697777725903,-4.70370039455373,16,382,435,123,413,None,None,NA
OG0007205,9.36581102349011,4.96631863601726,58,205,192,284,244,None,None,NA
OG0007207,7.69837680794446,-8.4417686175533,75,401,516,372,103,None,None,NA
OG0007209,1.45173076130597,1.49214556701701,42,226,46,557,159,None,None,NA
OG0007210,6.04988900162426,-7.86149451248128,75,70,1196,777,3376,None,None,NA
OG0007211,1.2950297925636,-5.51161739341695,64,273,391,375,3377,None,None,NA
OG0007213,2.48510980941502,-2.62508660666425,62,224,180,408,168,26S proteasome complex subunit SEM1,GO:0000724; GO:0005634; GO:0006406; GO:0008541; GO:0043248 (14),GO:0000502; GO:0000724; GO:0005634; GO:0006406; GO:0008541; GO:0043248 (12)
OG0007214,-0.790624704583011,-2.50263452641446,47,103,143,105,3378,None,None,NA
OG0007215,5.31347504593579,-6.99151799194295,56,111,252,634,133,Endothelin-converting enzyme, putative,GO:0004222; GO:0005886; GO:0016485; GO:0046872 (26),NA
OG0007216,7.84382883049695,-8.2219257067867,75,99,416,694,839,None,None,NA
OG0007217,-3.90794214270862,7.94299843795818,51,164,158,95,245,None,None,NA
OG0007218,2.59004403986184,-4.25483653060872,16,153,24,18,392,None,None,NA
OG0007219,1.23044804074017,-5.31190511695821,64,60,210,631,687,None,None,NA
OG0007220,-7.41390832923206,-7.39942357055623,26,25,7,177,663,None,None,NA
OG0007222,-3.14788373969348,-4.62925192825276,6,2,52,129,124,None,None,NA
OG0007223,-3.87788137458118,7.90484192855876,51,164,158,772,3379,40S ribosomal protein S27,GO:0003735; GO:0005840; GO:0006412; GO:0046872; GO:1990904 (17),GO:0000028; GO:0003723; GO:0003735; GO:0006412; GO:0022627; GO:0046872 (9)
OG0007224,8.12497011162488,9.64711716659587,35,48,436,332,3380,Alpha-1 collagen type III, putative,GO:0004252; GO:0005581; GO:0016020; GO:0048856 (26),NA
OG0007226,7.88406244255749,-8.09662482253987,75,407,605,794,833,None,None,NA
OG0007227,9.35548130013196,4.88293602951091,58,205,192,284,244,RAD51C protein, putative,GO:0000707; GO:0003677; GO:0005524; GO:0005657; GO:0007131; GO:0033063; GO:0033065; GO:0140664 (26),NA
OG0007228,2.34862044789044,-4.12937399856526,18,153,106,76,3381,BTB domain-containing protein,None,NA
OG0007230,-5.17364915869983,-11.501835317535,12,40,99,60,9,None,None,NA
OG0007232,5.72246209122387,-0.553692312163895,55,35,12,334,322,Pseudouridine synthase,GO:0001522; GO:0003723; GO:0006364; GO:0009982 (26),NA
OG0007233,-3.89182695410999,7.62713768966716,51,161,317,101,3382,None,None,NA
OG0007234,7.96629396416394,0.713269262390549,27,90,190,248,24,Carboxylic ester hydrolase,GO:0003990; GO:0042135 (26),NA
OG0007235,-2.9258912470177,3.78617384918254,5,43,31,21,491,Ig-like domain-containing protein,GO:0005886 (26),NA
OG0007236,-4.21458896659168,0.324564962463791,85,3,346,197,480,None,None,NA
OG0007237,9.40237728096692,0.105942039566452,69,29,34,500,421,None,None,NA
OG0007238,5.84067526795117,-5.27383944503743,33,5,232,328,270,None,None,NA
OG0007239,4.9991199109718,-3.80173668376881,30,85,220,789,3383,PX domain-containing serine/threonine kinase, putative,GO:0016301; GO:0016310; GO:0035091 (26),NA
OG0007240,1.50720420815197,-5.34030506126363,64,365,555,614,543,None,None,NA
OG0007241,1.53679541088788,11.3750176716618,8,298,2,38,143,Vitamin K-dependent gamma-carboxylase,GO:0005789; GO:0008488; GO:0017187 (24),GO:0008488; GO:0016020; GO:0017187 (2)
OG0007243,9.5041944120094,0.23188999183696,69,29,506,500,555,FAM69 protein-kinase domain-containing protein,GO:0005576; GO:0016020 (26),NA
OG0007244,-5.84461149237903,-3.35803046934087,3,27,318,564,433,None,None,NA
OG0007248,2.40841579772679,-6.63900181762654,77,230,34,436,712,None,None,NA
